hotel_id,name,price,price_in_table,distance,type_room,room_size,hotel_star,sea_view,mountain_view,city_view,room_name,number_of_guests,private_bathroom,private_pool,rooftop_pool,minibar,barbecue,soundproofing,sauna,spa_bath,garden_view,number_of_bedrooms,url
159,Villa Gần Biển Thùy Vân - Sân Rộng Đãi Tiệc - BIDA + KARAOKE FREE - 91 VTS,"VND 6,000,000","VND 6,000,000",1.6 km from centre,Entire villa,400 m²,0,0.0,0.0,0.0,Villa,25,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,7.0,https://www.booking.com/hotel/vn/villa-gan-bien-thuy-van-san-rong-dai-tiec-bida-karaoke-free-91-vts.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=19&hapos=159&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165677&all_sr_blocks=1124046301_385143436_25_0_0&highlighted_blocks=1124046301_385143436_25_0_0&matching_block_id=1124046301_385143436_25_0_0&sr_pri_blocks=1124046301_385143436_25_0_0__600000000&from_sustainable_property_sr=1&from=searchresults
160,Villages ĐỨC HOÀNG bàu sen vũng tàu,"VND 3,924,900","VND 3,924,900",1.2 km from centre,Entire villa,67 m²,0,1.0,1.0,1.0,Villa,30,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,https://www.booking.com/hotel/vn/villages-hm-bau-sen-vung-tau.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=20&hapos=160&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165677&all_sr_blocks=1148466701_387677769_30_1_0&highlighted_blocks=1148466701_387677769_30_1_0&matching_block_id=1148466701_387677769_30_1_0&sr_pri_blocks=1148466701_387677769_30_1_0__392490000&from_sustainable_property_sr=1&from=searchresults
161,B1-21 Villa Hoàng My,"VND 4,200,000","VND 4,200,000",5.5 km from centre,Entire villa,500 m²,0,0.0,0.0,0.0,Villa,20,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,https://www.booking.com/hotel/vn/b1-25-villa-hoang-my.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=21&hapos=161&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165677&all_sr_blocks=1115976301_387896253_20_2_0&highlighted_blocks=1115976301_387896253_20_2_0&matching_block_id=1115976301_387896253_20_2_0&sr_pri_blocks=1115976301_387896253_20_2_0__420000000&from=searchresults
162,1A/45 Hồ Quý Ly,"VND 3,679,632","VND 3,679,632",1.1 km from centre,Entire villa,300 m²,0,0.0,0.0,0.0,Villa,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,https://www.booking.com/hotel/vn/1a-45-ho-quy-ly.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=22&hapos=162&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165677&all_sr_blocks=1039808001_387896287_20_0_0&highlighted_blocks=1039808001_387896287_20_0_0&matching_block_id=1039808001_387896287_20_0_0&sr_pri_blocks=1039808001_387896287_20_0_0__367963200&from=searchresults
163,Nguyễn Trường Tộ Villa,"VND 3,000,000","VND 3,000,000",0.9 km from centre,Entire villa,200 m²,0,0.0,0.0,0.0,Villa,20,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,https://www.booking.com/hotel/vn/nguyen-truong-to-villa.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=23&hapos=163&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165677&all_sr_blocks=1199189801_392199776_20_0_0&highlighted_blocks=1199189801_392199776_20_0_0&matching_block_id=1199189801_392199776_20_0_0&sr_pri_blocks=1199189801_392199776_20_0_0__300000000&from=searchresults
164,C250 Villa Long Cung,"VND 5,250,000","VND 5,250,000",5 km from centre,Entire villa,500 m²,0,0.0,0.0,0.0,Villa,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,https://www.booking.com/hotel/vn/c250-villa-long-cung.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=1&hapos=164&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165693&all_sr_blocks=1110266901_387896259_20_2_0&highlighted_blocks=1110266901_387896259_20_2_0&matching_block_id=1110266901_387896259_20_2_0&sr_pri_blocks=1110266901_387896259_20_2_0__525000000&from=searchresults
165,Villages CALI SIÊU VIP Vũng Tàu,"VND 6,848,550","VND 6,848,550",5.3 km from centre,Entire villa,77 m²,0,1.0,1.0,1.0,Villa,25,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,https://www.booking.com/hotel/vn/villages-cali-sieu-vip-vung-tau.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=2&hapos=165&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165693&all_sr_blocks=1152124201_388004883_25_0_0&highlighted_blocks=1152124201_388004883_25_0_0&matching_block_id=1152124201_388004883_25_0_0&sr_pri_blocks=1152124201_388004883_25_0_0__684855000&from_sustainable_property_sr=1&from=searchresults
166,D6 Aria Resort,"VND 10,500,000","VND 10,500,000",5.5 km from centre,Entire villa,1000 m²,0,0.0,0.0,0.0,Villa - Beach Front,15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,https://www.booking.com/hotel/vn/d6-aria-resort.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=3&hapos=166&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165693&all_sr_blocks=1100925301_387896262_15_2_0&highlighted_blocks=1100925301_387896262_15_2_0&matching_block_id=1100925301_387896262_15_2_0&sr_pri_blocks=1100925301_387896262_15_2_0__1050000000&from=searchresults
167,Villa Long Cung,"VND 7,650,000","VND 7,650,000",5.5 km from centre,Entire villa,1000 m²,0,0.0,0.0,0.0,Villa with Private Pool,20,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,https://www.booking.com/hotel/vn/villa-long-cung.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=4&hapos=167&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165693&all_sr_blocks=1104292701_387896260_20_2_0&highlighted_blocks=1104292701_387896260_20_2_0&matching_block_id=1104292701_387896260_20_2_0&sr_pri_blocks=1104292701_387896260_20_2_0__765000000&from=searchresults
168,Aria Resort S9 - Hoàng My Villa,"VND 7,000,000","VND 7,000,000",5.5 km from centre,Entire villa,1000 m²,0,0.0,0.0,0.0,Villa - Beach Front,12,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,https://www.booking.com/hotel/vn/aria-resort-s9-hoang-my-villa.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=5&hapos=168&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165693&all_sr_blocks=1181229001_390560781_12_2_0&highlighted_blocks=1181229001_390560781_12_2_0&matching_block_id=1181229001_390560781_12_2_0&sr_pri_blocks=1181229001_390560781_12_2_0__700000000&from=searchresults
169,Villages GOLD DAY HOUSE Vũng Tàu Siêu VIP,"VND 6,256,700","VND 6,256,700",5.2 km from centre,Entire villa,50 m²,0,1.0,1.0,1.0,Villa,27,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,https://www.booking.com/hotel/vn/villages-ba-vi-vung-tau-sieu-vip.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=6&hapos=169&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165693&all_sr_blocks=1131419601_385793522_27_1_0&highlighted_blocks=1131419601_385793522_27_1_0&matching_block_id=1131419601_385793522_27_1_0&sr_pri_blocks=1131419601_385793522_27_1_0__625670000&from_sustainable_property_sr=1&from=searchresults
170,Villages ĐỨC HOÀNG BIDA và Karaoke Riêng,"VND 4,142,950","VND 4,142,950",1.8 km from centre,Entire villa,67 m²,0,1.0,1.0,1.0,Villa,25,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,https://www.booking.com/hotel/vn/villages-duong-tran-binh-trong-vtau.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=7&hapos=170&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165693&all_sr_blocks=1139370301_386820852_25_1_0&highlighted_blocks=1139370301_386820852_25_1_0&matching_block_id=1139370301_386820852_25_1_0&sr_pri_blocks=1139370301_386820852_25_1_0__414295000&from_sustainable_property_sr=1&from=searchresults
171,Biệt Thự ĐẶNG HOÀNG Bãi Sau Free Phao HỒNG HẠC,"VND 3,728,655","VND 3,728,655",1.4 km from centre,Entire villa,88 m²,0,1.0,1.0,1.0,Villa,27,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,https://www.booking.com/hotel/vn/biet-thu-dang-hoang-bai-sau-free-phao-hong-hac.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=8&hapos=171&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165693&all_sr_blocks=1152958401_388092262_27_1_0&highlighted_blocks=1152958401_388092262_27_1_0&matching_block_id=1152958401_388092262_27_1_0&sr_pri_blocks=1152958401_388092262_27_1_0__372865500&from_sustainable_property_sr=1&from=searchresults
172,Hoàng My Village BÃI SAU Xanh Full Tiện Ích,"VND 4,005,000","VND 4,005,000",1.4 km from centre,Entire villa,232 m²,0,1.0,1.0,1.0,Villa,23,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,https://www.booking.com/hotel/vn/hoang-my-village-bai-sau-xanh-full-tien-ich.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=9&hapos=172&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165693&all_sr_blocks=1174573601_390026915_23_0_0&highlighted_blocks=1174573601_390026915_23_0_0&matching_block_id=1174573601_390026915_23_0_0&sr_pri_blocks=1174573601_390026915_23_0_0__400500000&from_sustainable_property_sr=1&from=searchresults
173,Sea Villa Bãi Dâu View Biển - Đi Bộ Ra Biển,"VND 4,125,000","VND 4,125,000",3.8 km from centre,Entire villa,250 m²,0,0.0,0.0,0.0,Villa,15,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,https://www.booking.com/hotel/vn/sea-villa-bai-dau-view-bien-di-bo-ra-bien.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=10&hapos=173&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165693&all_sr_blocks=964872501_372142656_15_0_0&highlighted_blocks=964872501_372142656_15_0_0&matching_block_id=964872501_372142656_15_0_0&sr_pri_blocks=964872501_372142656_15_0_0__412500000&from=searchresults
174,Biệt Thự Bãi Sau HOÀNG ĐẶNG ĐẸP,"VND 3,652,560","VND 3,652,560",1 km from centre,Entire villa,300 m²,0,1.0,1.0,1.0,Villa,26,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,https://www.booking.com/hotel/vn/biet-thu-bai-sau-chau-van-biec-dep.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=11&hapos=174&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165693&all_sr_blocks=1153783301_388158560_26_1_0&highlighted_blocks=1153783301_388158560_26_1_0&matching_block_id=1153783301_388158560_26_1_0&sr_pri_blocks=1153783301_388158560_26_1_0__365256000&from_sustainable_property_sr=1&from=searchresults
175,Villa Container,"VND 7,650,000","VND 7,650,000",5.3 km from centre,Entire villa,1000 m²,0,0.0,0.0,0.0,Villa with Private Pool,15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,https://www.booking.com/hotel/vn/villa-container.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=12&hapos=175&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165693&all_sr_blocks=1027862501_387896292_15_0_0&highlighted_blocks=1027862501_387896292_15_0_0&matching_block_id=1027862501_387896292_15_0_0&sr_pri_blocks=1027862501_387896292_15_0_0__765000000&from=searchresults
176,Villages BLUE DAY 2 Resort LONG CUNG,"VND 6,087,600","VND 6,087,600",5.2 km from centre,Entire villa,121 m²,0,1.0,1.0,1.0,Villa,28,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,https://www.booking.com/hotel/vn/villages-blue-day-2-resort-long-cung.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=13&hapos=176&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165693&all_sr_blocks=1164424001_389116222_28_0_0&highlighted_blocks=1164424001_389116222_28_0_0&matching_block_id=1164424001_389116222_28_0_0&sr_pri_blocks=1164424001_389116222_28_0_0__608760000&from_sustainable_property_sr=1&from=searchresults
177,WHITE DAY Villages BABA Resort Long Cung,"VND 6,848,550","VND 6,848,550",5.3 km from centre,Entire villa,252 m²,0,1.0,1.0,1.0,Villa,25,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,https://www.booking.com/hotel/vn/white-day-villages-baba-resort-long-cung.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=14&hapos=177&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165693&all_sr_blocks=1172674201_389801686_25_0_0&highlighted_blocks=1172674201_389801686_25_0_0&matching_block_id=1172674201_389801686_25_0_0&sr_pri_blocks=1172674201_389801686_25_0_0__684855000&from_sustainable_property_sr=1&from=searchresults
178,S2 Aria Resort,"VND 6,750,000","VND 6,750,000",5.5 km from centre,Entire villa,500 m²,0,0.0,0.0,0.0,Villa,20,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,https://www.booking.com/hotel/vn/s2-aria-resort.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=15&hapos=178&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165693&all_sr_blocks=1071172501_387896279_20_0_0&highlighted_blocks=1071172501_387896279_20_0_0&matching_block_id=1071172501_387896279_20_0_0&sr_pri_blocks=1071172501_387896279_20_0_0__675000000&from=searchresults
179,Nancy Sweet Condotel Vung Tau 1,"VND 3,100,999","VND 3,100,999",1 km from centre,Entire villa,120 m²,0,0.0,0.0,0.0,Villa - Beach Front,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,https://www.booking.com/hotel/vn/nancy-sweet-condotel-vung-tau-1.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=16&hapos=179&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165693&all_sr_blocks=1150992602_387892665_7_0_0&highlighted_blocks=1150992602_387892665_7_0_0&matching_block_id=1150992602_387892665_7_0_0&sr_pri_blocks=1150992602_387892665_7_0_0__310099900&from=searchresults
180,Lạc Long Quân,"VND 4,899,510","VND 4,899,510",1.6 km from centre,Entire villa,500 m²,0,0.0,0.0,0.0,Villa with Private Pool,15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,https://www.booking.com/hotel/vn/lac-long-quan-vung-tau.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=17&hapos=180&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165693&all_sr_blocks=1021552601_378846871_15_0_0&highlighted_blocks=1021552601_378846871_15_0_0&matching_block_id=1021552601_378846871_15_0_0&sr_pri_blocks=1021552601_378846871_15_0_0__489951000&from=searchresults
181,WHITEDAY Villages Long Cung Gần Biển,"VND 7,152,930","VND 7,152,930",5.3 km from centre,Entire villa,222 m²,0,1.0,1.0,1.0,Villa,24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,https://www.booking.com/hotel/vn/whiteday-villages-long-cung-gan-bien.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=18&hapos=181&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165693&all_sr_blocks=1175998001_390136949_24_0_0&highlighted_blocks=1175998001_390136949_24_0_0&matching_block_id=1175998001_390136949_24_0_0&sr_pri_blocks=1175998001_390136949_24_0_0__715293000&from_sustainable_property_sr=1&from=searchresults
